isWon,        total_diff,        break_pos1,        break_pos2,        break_pos3,        break_pos4,        win_in_set,        cur_diff,         ace,        utc_fore,        utc_back,        break_racial,        dis_total,        dis_lstgame,        dis_lst3pts,        dis_lstpt,        rallycnt
0,-4,0,0,0,0,2,-2,0,0,0,0.162162,1945.57,44.696,19.613,5.661,1
0,-3,0,0,0,0,2,0,0,0,0,0.162162,1979.67,0.0,44.985,34.103,0
0,-4,0,0,0,0,2,1,0,0,0,0.162162,1996.18,16.502,56.266,16.502,4
1,-3,0,0,1,0,2,0,0,0,0,0.162162,2000.73,21.052,55.155,4.55,1
1,-2,0,0,2,0,2,1,0,0,0,0.162162,2013.37,33.696,33.696,12.644,3
0,-3,0,0,2,0,2,2,0,0,0,0.162162,2031.3,51.63,35.128,17.934,6
0,-4,0,0,2,0,2,1,0,0,0,0.162162,2065.3,85.624,64.572,33.994,10
0,-5,0,0,2,0,2,0,0,0,0,0.162162,2079.87,100.198,66.502,14.574,4
0,-6,0,0,2,0,2,-1,0,0,0,0.162162,2112.01,132.335,80.705,32.137,10
0,-7,0,0,0,0,2,0,0,0,0,0.16,2116.05,0.0,50.753,4.042,1
0,-8,0,0,0,0,2,-1,0,0,0,0.157895,2116.05,0.0,36.179,0.0,1
0,-9,0,0,0,0,2,-2,0,0,0,0.155844,2126.02,9.967,14.009,9.967,3
0,-10,0,0,0,0,2,-3,0,0,0,0.153846,2126.02,9.967,9.967,0.0,0
0,-9,0,0,0,0,2,0,0,1,0,0.153846,2143.31,0.0,27.262,17.295,5
0,-10,0,0,0,0,2,1,0,0,0,0.153846,2146.66,3.351,20.646,3.351,0
1,-9,0,0,0,1,2,0,0,0,0,0.153846,2159.79,16.478,33.773,13.127,3
1,-8,0,0,0,2,2,1,0,0,0,0.153846,2166.14,22.822,22.822,6.344,1
1,-7,0,0,0,3,2,2,1,0,0,0.153846,2167.03,23.712,20.361,0.89,1
0,-8,0,0,0,0,3,0,0,0,0,0.151899,2171.42,0.0,11.625,4.391,1
0,-9,0,0,0,0,3,-1,0,0,0,0.15,2182.1,10.682,15.963,10.682,3
1,-8,0,0,0,0,3,-2,0,0,0,0.160494,2183.87,12.457,16.848,1.775,0
0,-9,0,0,0,0,3,-1,0,0,0,0.158537,2185.12,13.707,13.707,1.25,1
1,-8,0,0,0,0,3,-2,0,0,0,0.168675,2194.65,23.234,12.552,9.527,2
1,-7,0,0,0,0,3,-1,0,0,0,0.178571,2234.95,63.53,51.073,40.296,6
1,-6,0,0,0,0,3,0,0,0,0,0.188235,2239.95,68.529,54.822,4.999,2
0,-7,0,0,0,0,3,1,0,0,0,0.186047,2240.86,69.442,46.208,0.913,1
1,-6,0,0,0,0,3,0,0,0,0,0.195402,2260.06,88.646,25.116,19.204,4
0,-7,0,0,0,0,3,1,0,0,0,0.193182,2293.74,122.32,53.791,33.674,7
0,-8,0,0,0,0,3,0,0,0,0,0.191011,2313.19,141.77,72.328,19.45,5
0,-9,0,0,0,0,3,-1,0,0,0,0.188889,2327.42,156.002,67.356,14.232,3
0,-8,0,0,0,0,3,0,0,0,0,0.188889,2327.42,0.0,33.682,0.0,0
1,-7,0,0,0,1,3,1,0,0,0,0.188889,2330.78,3.365,17.597,3.365,1
0,-8,0,0,0,1,3,2,0,0,0,0.188889,2332.39,4.976,4.976,1.611,0
1,-7,0,0,0,2,3,1,0,0,0,0.188889,2336.73,9.313,9.313,4.337,1
1,-6,0,0,0,3,3,2,1,0,0,0.188889,2337.8,10.38,7.015,1.067,1
0,-7,0,0,0,0,4,0,0,0,0,0.186813,2343.19,0.0,10.794,5.39,1
0,-8,0,0,0,0,4,-1,0,0,0,0.184783,2344.37,1.182,7.639,1.182,1
0,-9,0,0,0,0,4,-2,0,0,0,0.182796,2355.32,12.128,17.518,10.946,5
0,-10,0,0,0,0,4,-3,0,0,0,0.180851,2364.68,21.496,21.496,9.368,3
0,1,0,0,0,0,0,0,0,0,0,0.180851,2364.68,0.0,20.314,0.0,0
0,0,0,0,0,0,0,1,0,0,0,0.180851,2369.65,4.965,14.333,4.965,2
0,-1,0,0,0,0,0,0,0,0,0,0.180851,2388.55,23.865,23.865,18.9,6
1,0,1,0,0,0,0,-1,0,0,1,0.180851,2423.32,58.64,58.64,34.775,11
0,-1,1,0,0,0,0,0,0,0,0,0.180851,2427.65,62.966,58.001,4.326,2
0,-2,1,0,0,0,0,-1,0,0,0,0.180851,2447.64,82.951,59.086,19.985,2
0,-3,0,0,0,0,0,0,0,0,0,0.178947,2448.82,0.0,25.499,1.188,1
1,-2,0,0,0,0,0,-1,0,0,0,0.1875,2449.73,0.91,22.083,0.91,0
0,-3,0,0,0,0,0,0,0,0,0,0.185567,2463.84,15.014,16.202,14.104,3
1,-2,0,0,0,0,0,-1,0,0,0,0.193878,2483.98,35.157,35.157,20.143,6
1,-1,0,0,0,0,0,0,0,0,0,0.20202,2494.73,45.91,45.0,10.753,2
0,-2,0,0,0,0,0,1,0,0,0,0.2,2544.38,95.552,80.538,49.642,11
1,-1,0,0,0,0,0,0,0,1,0,0.207921,2549.1,100.274,65.117,4.722,2
0,-2,0,0,0,0,0,1,0,0,0,0.205882,2557.06,108.234,62.324,7.96,3
0,-3,0,0,0,0,0,0,0,0,0,0.203883,2561.18,112.356,16.804,4.122,1
0,-4,0,0,0,0,0,-1,0,0,0,0.201923,2565.0,116.173,15.899,3.817,1
0,-3,0,0,0,0,0,0,0,0,0,0.201923,2574.94,0.0,17.884,9.945,3
1,-2,0,1,0,0,0,1,1,0,0,0.201923,2576.14,1.201,14.963,1.201,1
1,-1,0,2,0,0,0,2,0,0,0,0.201923,2590.37,15.427,25.372,14.226,5
0,-2,0,2,0,0,0,3,0,0,0,0.201923,2597.28,22.343,22.343,6.916,2
0,-3,0,2,0,0,0,2,0,0,0,0.201923,2610.22,35.276,34.075,12.933,4
1,-2,0,3,0,0,0,1,0,0,0,0.201923,2615.42,40.482,25.055,5.206,1
0,-3,0,0,0,0,1,0,0,0,0,0.2,2665.46,0.0,68.179,50.04,9
0,-4,0,0,0,0,1,-1,0,0,0,0.198113,2691.99,26.522,81.768,26.522,7
0,-5,0,0,0,0,1,-2,0,0,0,0.196262,2700.76,35.3,85.34,8.778,3
0,-6,0,0,0,0,1,-3,0,0,0,0.194444,2701.41,35.945,35.945,0.645,1
0,-5,0,0,0,0,1,0,0,0,0,0.194444,2705.17,0.0,13.188,3.765,1
0,-6,0,0,0,0,1,1,0,0,0,0.194444,2706.55,1.377,5.787,1.377,0
1,-5,0,0,1,0,1,0,1,0,0,0.194444,2707.5,2.328,6.093,0.951,1
0,-6,0,0,1,0,1,1,0,0,0,0.194444,2717.29,12.121,12.121,9.793,2
1,-5,0,0,2,0,1,0,0,0,0,0.194444,2725.95,20.781,19.404,8.66,3
1,-4,0,0,3,0,1,1,0,0,0,0.194444,2730.88,25.709,23.381,4.928,1
0,-5,0,0,0,0,2,0,0,0,0,0.192661,2734.64,0.0,17.348,3.76,1
0,-6,0,0,0,0,2,-1,0,0,0,0.190909,2740.22,5.576,14.264,5.576,1
0,-7,0,0,0,0,2,-2,0,0,0,0.189189,2765.24,30.596,34.356,25.02,7
0,-8,0,0,0,0,2,-3,0,0,0,0.1875,2768.57,33.931,33.931,3.335,1
0,-7,0,0,0,0,2,0,1,0,0,0.1875,2773.16,0.0,32.941,4.586,1
0,-8,0,0,0,0,2,1,0,0,0,0.1875,2783.03,9.873,17.794,9.873,4
1,-7,0,0,0,1,2,0,0,0,0,0.1875,2788.19,15.033,19.619,5.16,1
1,-6,0,0,0,2,2,1,0,0,0,0.1875,2790.91,17.755,17.755,2.722,1
0,-7,0,0,0,2,2,2,0,0,0,0.1875,2804.35,31.193,21.32,13.438,4
1,-6,0,0,0,3,2,1,1,0,0,0.1875,2805.65,32.493,17.46,1.3,1
0,-7,0,0,0,0,3,0,0,0,0,0.185841,2824.67,0.0,33.752,19.014,3
0,-8,0,0,0,0,3,-1,0,0,0,0.184211,2825.55,0.888,21.202,0.888,1
0,-9,0,0,0,0,3,-2,0,0,0,0.182609,2867.3,42.631,61.645,41.743,7
0,-10,0,0,0,0,3,-3,0,0,0,0.181034,2870.04,45.37,45.37,2.739,1
0,-9,0,0,0,0,3,0,0,0,0,0.181034,2874.04,0.0,48.49,4.008,1
1,-8,0,0,0,1,3,1,0,0,1,0.181034,2927.32,53.271,60.018,53.271,13
1,-7,0,0,0,2,3,2,0,0,0,0.181034,2943.92,69.874,73.882,16.603,5
0,-8,0,0,0,2,3,3,0,0,0,0.181034,2950.3,76.258,76.258,6.384,2
1,-7,0,0,0,3,3,2,0,0,0,0.181034,2966.13,92.082,38.811,15.824,3
0,-6,0,0,0,0,4,0,0,0,0,0.179487,2973.88,0.0,29.961,7.753,2
0,-7,0,0,0,0,4,1,0,0,0,0.177966,2986.27,12.388,35.965,12.388,3
1,-6,0,0,0,0,4,0,0,0,0,0.184874,2999.93,26.054,33.807,13.666,4
0,-7,0,0,0,0,4,1,0,0,0,0.183333,3004.19,30.309,30.309,4.255,1
0,-8,0,0,0,0,4,0,0,0,0,0.181818,3067.51,93.626,81.238,63.317,13
0,-9,0,0,0,0,4,-1,0,0,0,0.180328,3068.1,94.219,68.165,0.593,1
0,-8,0,0,0,0,4,0,0,0,0,0.180328,3072.6,0.0,68.41,4.5,1
1,-7,1,0,0,0,0,1,0,0,0,0.180328,3075.88,3.286,8.379,3.286,1
1,-6,2,0,0,0,0,2,1,0,0,0.180328,3076.98,4.377,8.877,1.091,1
1,-5,3,0,0,0,0,3,0,0,0,0.180328,3080.61,8.016,8.016,3.639,1
0,-4,0,0,0,0,1,0,0,0,1,0.178862,3102.44,0.0,26.555,21.825,6
0,-5,0,0,0,0,1,1,0,0,0,0.177419,3107.84,5.405,30.869,5.405,1
1,-4,0,0,0,0,1,0,0,1,0,0.184,3148.99,46.547,68.372,41.142,8
1,-3,0,0,0,0,1,1,0,0,0,0.190476,3176.63,74.195,74.195,27.648,8
0,-4,0,0,0,0,1,2,0,0,0,0.188976,3197.44,95.002,89.597,20.807,5
1,-3,0,0,0,0,1,1,0,0,0,0.195312,3203.03,100.592,54.045,5.59,2
0,-4,0,0,0,0,2,0,0,0,0,0.195312,3225.0,0.0,48.361,21.964,6
0,-5,0,0,0,0,2,-1,0,0,0,0.195312,3230.61,5.611,33.165,5.611,2
1,-4,0,1,0,0,2,-2,0,0,1,0.195312,3254.68,29.686,51.65,24.075,7
0,-5,0,1,0,0,2,-1,0,0,0,0.195312,3310.17,85.179,85.179,55.493,16
1,-4,0,2,0,0,2,-2,0,0,0,0.195312,3312.16,87.162,81.551,1.983,1
1,-3,0,3,0,0,2,-1,0,0,0,0.195312,3324.21,99.216,69.53,12.054,3
1,-2,0,4,0,0,2,0,0,0,0,0.195312,3345.57,120.575,35.396,21.359,7
0,-3,0,4,0,0,2,1,0,0,0,0.195312,3348.86,123.863,36.701,3.288,0
0,-4,0,4,0,0,2,0,0,0,0,0.195312,3369.97,144.971,45.755,21.108,4
1,-3,0,5,0,0,2,-1,0,0,1,0.195312,3379.71,154.71,34.135,9.739,3
1,-2,0,6,0,0,2,0,0,0,0,0.195312,3436.18,211.18,87.317,56.47,15
0,-3,0,6,0,0,2,1,0,0,0,0.195312,3447.79,222.79,77.819,11.61,2
1,-2,0,7,0,0,2,0,0,1,0,0.195312,3472.54,247.54,92.83,24.75,7
1,-1,0,8,0,0,2,1,0,0,0,0.195312,3475.25,250.257,39.077,2.717,1
0,0,0,0,0,0,3,0,0,0,0,0.193798,3477.68,0.0,29.891,2.424,2
1,1,0,0,0,0,3,1,0,0,1,0.2,3504.26,26.579,31.72,26.579,8
0,0,0,0,0,0,3,2,0,0,0,0.198473,3505.56,27.884,30.308,1.305,1
0,-1,0,0,0,0,3,1,0,0,0,0.19697,3522.67,44.998,44.998,17.114,5
0,-2,0,0,0,0,3,0,0,0,0,0.195489,3525.67,47.995,21.416,2.997,1
1,-1,0,0,0,0,3,-1,0,0,0,0.201493,3541.17,63.493,35.609,15.498,4
0,-2,0,0,0,0,3,0,0,0,0,0.2,3565.24,87.566,42.568,24.073,5
1,-1,0,0,0,0,3,-1,0,0,0,0.205882,3572.98,95.307,47.312,7.741,2
0,-2,0,0,0,0,3,0,0,0,0,0.20438,3589.78,112.105,48.612,16.798,3
1,-1,0,0,0,0,3,-1,0,1,0,0.210145,3620.98,143.299,55.733,31.194,8
0,-2,0,0,0,0,3,0,0,0,0,0.208633,3653.74,176.061,80.754,32.762,9
0,-3,0,0,0,0,3,-1,0,0,0,0.207143,3656.27,178.597,66.492,2.536,1
0,-2,0,0,0,0,3,0,1,0,0,0.207143,3657.49,0.0,36.513,1.215,1
1,-1,0,0,1,0,3,1,0,0,1,0.207143,3664.67,7.185,10.936,7.185,3
0,-2,0,0,1,0,3,2,0,0,0,0.207143,3669.18,11.692,12.907,4.507,2
1,-1,0,0,2,0,3,1,0,0,0,0.207143,3672.48,14.991,14.991,3.299,1
0,-2,0,0,2,0,3,2,0,0,0,0.207143,3678.54,21.051,13.866,6.06,2
1,-1,0,0,3,0,3,1,0,0,1,0.207143,3731.49,74.006,62.314,52.955,15
0,-2,0,0,0,0,4,0,0,0,0,0.205674,3741.29,0.0,68.813,9.798,3
0,-3,0,0,0,0,4,-1,0,0,0,0.204225,3747.79,6.497,69.25,6.497,1
1,-2,0,0,0,0,4,-2,0,0,0,0.20979,3757.36,16.064,25.862,9.567,2
0,-3,0,0,0,0,4,-1,0,0,0,0.208333,3757.96,16.667,16.667,0.603,1
0,-4,0,0,0,0,4,-2,0,0,0,0.206897,3761.4,20.103,13.606,3.436,1
0,-5,0,0,0,0,4,0,0,0,0,0.206897,3775.13,0.0,17.771,13.732,4
0,-6,0,0,0,0,4,-1,0,0,0,0.206897,3788.18,13.051,30.219,13.051,4
1,-5,0,0,0,1,4,-2,0,0,0,0.206897,3790.53,15.402,29.134,2.351,1
0,-6,0,0,0,1,4,-1,0,0,0,0.206897,3801.7,26.569,26.569,11.167,4
1,-5,0,0,0,2,4,-2,1,0,0,0.206897,3807.5,32.377,19.326,5.808,1
1,-4,0,0,0,3,4,-1,0,0,0,0.206897,3813.12,37.991,22.589,5.614,1
1,-3,0,0,0,4,4,0,1,0,0,0.206897,3814.03,38.906,12.337,0.915,1
1,-2,0,0,0,5,4,1,0,0,0,0.206897,3819.59,44.46,12.083,5.554,1
0,-3,0,0,0,0,5,0,0,0,0,0.205479,3843.03,0.0,29.916,23.447,3
0,-4,0,0,0,0,5,-1,0,0,0,0.204082,3848.8,5.762,34.763,5.762,3
0,-5,0,0,0,0,5,-2,0,0,0,0.202703,3862.3,19.269,42.716,13.507,5
0,-6,0,0,0,0,5,-3,0,0,0,0.201342,3873.17,30.133,30.133,10.864,3
0,-7,0,0,0,0,5,0,0,0,0,0.201342,3886.86,0.0,38.068,13.697,4
0,-8,0,0,0,0,5,-1,0,0,0,0.201342,3892.78,5.92,30.481,5.92,2
1,-7,0,0,0,1,5,-2,0,0,0,0.201342,3904.65,17.786,31.483,11.866,3
1,-6,0,0,0,2,5,-1,0,1,0,0.201342,3916.45,29.59,29.59,11.804,3
1,-5,0,0,0,3,5,0,0,0,0,0.201342,3958.18,71.318,65.398,41.728,11
1,-4,0,0,0,4,5,1,0,0,0,0.201342,3974.35,87.483,69.697,16.165,3
0,-3,0,0,0,0,6,0,0,0,0,0.2,3976.07,0.0,59.615,1.722,2
1,-2,0,0,0,0,0,1,0,0,1,0.205298,4000.52,24.446,42.333,24.446,6
0,-3,0,0,0,0,0,2,0,0,0,0.203947,4001.92,25.847,27.569,1.401,1
0,-4,0,0,0,0,0,1,0,0,0,0.202614,4012.14,36.067,36.067,10.22,3
0,-5,0,0,0,0,0,0,0,0,0,0.201299,4012.9,36.826,12.38,0.759,1
0,-6,0,0,0,0,0,-1,0,0,0,0.2,4066.56,90.49,64.643,53.664,13
0,-7,0,0,0,0,0,0,0,0,0,0.2,4077.46,0.0,65.319,10.896,4
1,-6,1,0,0,0,0,-1,0,0,0,0.2,4097.76,20.305,84.865,20.305,5
0,-7,1,0,0,0,0,0,0,0,0,0.2,4105.33,27.87,38.766,7.565,2
0,-8,1,0,0,0,0,-1,0,0,0,0.2,4137.23,59.772,59.772,31.902,12
1,-7,2,0,0,0,0,-2,0,0,1,0.2,4146.62,69.165,48.86,9.393,3
0,-8,2,0,0,0,0,-1,0,0,0,0.2,4158.97,81.515,53.645,12.35,4
0,-9,0,0,0,0,0,0,0,0,0,0.198718,4172.63,0.0,35.406,13.663,3
1,-8,0,0,0,0,0,-1,0,0,0,0.203822,4179.13,6.5,32.513,6.5,2
0,-9,0,0,0,0,0,0,0,0,0,0.202532,4183.45,10.816,24.479,4.316,1
0,-10,0,0,0,0,0,-1,0,0,0,0.201258,4185.52,12.883,12.883,2.067,1
1,-9,0,0,0,0,0,-2,0,0,0,0.20625,4193.25,20.614,14.114,7.731,2
0,-10,0,0,0,0,0,-1,0,0,0,0.204969,4212.13,39.495,28.679,18.881,5
0,-9,0,0,0,0,0,0,0,0,0,0.204969,4215.5,0.0,29.98,3.368,1
0,-10,0,0,0,0,0,1,0,0,0,0.204969,4219.36,3.867,26.116,3.867,2
1,-9,0,1,0,0,0,0,0,0,0,0.204969,4243.94,28.446,31.814,24.579,7
1,-8,0,2,0,0,0,1,1,0,0,0.204969,4251.71,36.209,36.209,7.763,1
1,-7,0,3,0,0,0,2,0,0,0,0.204969,4278.75,63.252,59.385,27.043,7
0,-8,0,0,0,0,1,0,0,0,0,0.203704,4281.9,0.0,37.954,3.148,1
1,-7,0,0,0,0,1,-1,0,0,0,0.208589,4308.14,26.243,56.434,26.243,4
1,-6,0,0,0,0,1,0,0,0,0,0.213415,4325.94,44.039,47.187,17.796,4
1,-5,0,0,0,0,1,1,0,0,0,0.218182,4332.41,50.51,50.51,6.471,2
1,-4,0,0,0,0,1,2,0,0,0,0.222892,4365.37,83.477,57.234,32.967,6
0,-5,0,0,0,0,2,0,0,0,0,0.222892,4407.51,0.0,81.573,42.135,10
1,-4,0,0,1,0,2,-1,1,0,0,0.222892,4408.41,0.897,75.999,0.897,1
1,-3,0,0,2,0,2,0,1,0,0,0.222892,4415.76,8.253,50.388,7.356,1
1,-2,0,0,3,0,2,1,0,0,0,0.222892,4416.7,9.188,9.188,0.935,1
1,-1,0,0,4,0,2,2,0,0,0,0.222892,4441.09,33.583,32.686,24.395,5
0,-2,0,0,0,0,3,0,0,0,0,0.221557,4459.3,0.0,43.539,18.209,3
0,-3,0,0,0,0,3,-1,0,0,0,0.220238,4463.37,4.071,46.675,4.071,1
0,-4,0,0,0,0,3,-2,0,0,0,0.218935,4467.11,7.813,26.022,3.742,1
0,-5,0,0,0,0,3,-3,0,0,0,0.217647,4468.43,9.13,9.13,1.317,1
0,-4,0,0,0,0,3,0,0,0,0,0.217647,4472.45,0.0,9.08,4.021,1
0,-5,0,0,0,0,3,1,0,0,0,0.217647,4498.78,26.327,31.665,26.327,6
1,-4,0,0,0,1,3,0,0,0,0,0.217647,4500.98,28.532,32.553,2.205,1
1,-3,0,0,0,2,3,1,0,0,0,0.217647,4503.28,30.833,30.833,2.301,1
1,-2,0,0,0,3,3,2,0,0,0,0.217647,4513.78,41.324,14.997,10.491,3
0,-3,0,0,0,0,4,0,0,0,0,0.216374,4514.82,0.0,13.837,1.045,1
1,-2,0,0,0,0,4,-1,0,0,0,0.22093,4515.13,0.314,11.85,0.314,0
0,-3,0,0,0,0,4,0,0,0,0,0.219653,4523.92,9.097,10.142,8.783,3
0,-4,0,0,0,0,4,-1,0,0,0,0.218391,4524.75,9.933,9.933,0.836,1
0,-5,0,0,0,0,4,-2,0,0,0,0.217143,4529.86,15.041,14.727,5.108,1
0,-4,0,0,0,0,4,0,0,0,1,0.217143,4542.23,0.0,18.311,12.367,5
1,-3,0,0,0,1,4,1,0,0,0,0.217143,4555.34,13.107,30.582,13.107,3
1,-2,0,0,0,2,4,2,0,0,0,0.217143,4566.16,23.935,36.302,10.828,3
1,-1,0,0,0,3,4,3,1,0,0,0.217143,4567.26,25.036,25.036,1.101,1
0,-2,0,0,0,0,5,0,0,0,0,0.215909,4570.78,0.0,15.443,3.514,1
0,-3,0,0,0,0,5,-1,0,0,0,0.214689,4579.2,8.422,13.037,8.422,3
1,-2,0,0,0,0,5,-2,0,0,1,0.219101,4593.12,22.342,25.856,13.92,4
0,-3,0,0,0,0,5,-1,0,0,0,0.217877,4608.78,38.002,38.002,15.66,5
1,-2,0,0,0,0,5,-2,0,0,0,0.222222,4621.44,50.662,42.24,12.66,2
1,-1,0,0,0,0,5,-1,0,0,0,0.226519,4622.7,51.917,29.575,1.255,0
0,-2,0,0,0,0,5,0,0,0,0,0.225275,4626.41,55.629,17.627,3.712,1
0,-3,0,0,0,0,5,-1,0,0,0,0.224044,4633.98,63.206,12.544,7.577,3
0,-4,0,0,0,0,5,0,0,0,0,0.224044,4664.5,0.0,41.804,30.515,8
0,-5,0,0,0,0,5,-1,0,0,0,0.224044,4689.51,25.007,63.099,25.007,6
1,-4,0,0,0,1,5,-2,0,1,0,0.224044,4697.3,32.805,63.32,7.798,3
0,-5,0,0,0,1,5,-1,0,0,0,0.224044,4702.98,38.48,38.48,5.675,2
0,-6,0,0,0,1,5,-2,0,0,0,0.224044,4722.04,57.538,32.531,19.058,6
0,-7,0,0,0,0,5,0,0,0,0,0.222826,4723.85,0.0,26.544,1.811,1
0,-8,0,0,0,0,0,-1,0,0,0,0.221622,4740.25,16.402,37.271,16.402,5
0,-9,0,0,0,0,0,-2,0,0,0,0.22043,4754.95,31.106,32.917,14.704,5
1,-8,0,0,0,0,0,-3,0,0,0,0.224599,4756.08,32.235,32.235,1.129,0
0,-9,0,0,0,0,0,-2,0,0,0,0.223404,4773.62,49.767,33.365,17.532,5
0,-10,0,0,0,0,0,0,0,0,0,0.223404,4786.03,0.0,31.074,12.413,6
1,-9,1,0,0,0,0,-1,0,0,0,0.223404,4792.18,6.148,36.093,6.148,1
0,-10,1,0,0,0,0,0,0,0,0,0.223404,4798.14,12.114,24.527,5.966,2
0,-11,1,0,0,0,0,-1,0,0,0,0.223404,4843.09,57.061,57.061,44.947,10
1,-10,2,0,0,0,0,-2,1,0,0,0.223404,4844.25,58.22,52.072,1.159,1
1,-9,3,0,0,0,0,-1,0,1,0,0.223404,4863.67,77.644,65.53,19.424,7
1,-8,4,0,0,0,0,0,0,0,0,0.223404,4888.64,102.608,45.547,24.964,7
0,-9,4,0,0,0,0,1,0,0,0,0.223404,4891.45,105.419,47.199,2.811,0
1,-8,5,0,0,0,0,0,0,1,0,0.223404,4898.12,112.094,34.45,6.675,3
1,-7,6,0,0,0,0,1,0,0,0,0.223404,4916.12,130.094,27.486,18.0,5
0,-6,0,0,0,0,1,0,0,0,0,0.222222,4921.92,0.0,30.474,5.799,2
1,-5,0,0,0,0,1,1,0,0,0,0.226316,4930.79,8.864,32.663,8.864,2
0,-6,0,0,0,0,1,2,0,0,0,0.225131,4942.73,20.807,26.606,11.943,3
0,-7,0,0,0,0,1,1,0,0,0,0.223958,4945.85,23.929,23.929,3.122,1
1,-6,0,0,0,0,1,0,0,0,0,0.227979,4982.7,60.778,51.914,36.849,8
1,-5,0,0,0,0,1,1,0,1,0,0.231959,5000.82,78.899,58.092,18.121,6
0,-6,0,0,0,0,2,0,0,0,0,0.231959,5024.69,0.0,78.84,23.87,8
1,-5,0,1,0,0,2,-1,0,1,0,0.231959,5042.32,17.626,59.617,17.626,5
1,-4,0,2,0,0,2,0,1,0,0,0.231959,5043.75,19.056,42.926,1.43,1
1,-3,0,3,0,0,2,1,0,0,0,0.231959,5047.96,23.265,23.265,4.209,1
1,-2,0,4,0,0,2,2,0,0,0,0.231959,5049.92,25.228,7.602,1.963,1
0,-1,0,0,0,0,3,0,0,0,0,0.230769,5064.56,0.0,20.811,14.639,4
0,-2,0,0,0,0,3,1,0,0,0,0.229592,5070.05,5.488,22.09,5.488,1
1,-1,0,0,0,0,3,0,0,0,1,0.233503,5083.28,18.725,33.364,13.237,4
1,0,0,0,0,0,3,1,0,0,0,0.237374,5101.27,36.714,36.714,17.989,6
0,-1,0,0,0,0,3,2,0,0,0,0.236181,5115.87,51.317,45.829,14.603,3
0,-2,0,0,0,0,3,1,0,0,0,0.235,5127.04,62.482,43.757,11.165,3
0,-3,0,0,0,0,3,0,0,0,0,0.233831,5132.52,67.963,31.249,5.481,1
0,-4,0,0,0,0,3,-1,0,0,0,0.232673,5137.38,72.827,21.51,4.864,1
0,-3,0,0,0,0,3,0,1,0,0,0.232673,5138.84,0.0,11.8,1.455,1
0,-4,0,0,0,0,3,1,0,0,0,0.232673,5147.25,8.407,14.726,8.407,2
0,-5,0,0,0,0,3,0,0,0,0,0.232673,5155.06,16.224,17.679,7.817,2
0,-6,0,0,0,0,3,-1,0,0,0,0.232673,5161.47,22.627,22.627,6.403,2
0,-7,0,0,0,0,3,-2,0,0,0,0.232673,5177.03,38.187,29.78,15.56,2
0,-6,0,0,0,0,3,0,0,0,0,0.231527,5177.03,0.0,21.963,0.0,0
1,-5,0,0,0,1,3,-1,0,0,0,0.231527,5182.04,5.014,20.574,5.014,1
1,-4,0,0,0,2,3,1,0,0,1,0.231527,5192.97,15.948,15.948,10.934,3
1,-5,0,0,0,3,3,2,0,1,0,0.231527,5210.69,33.663,33.663,17.715,7
0,-4,0,0,0,3,3,3,0,0,0,0.231527,5217.35,40.323,35.309,6.66,2
1,-5,0,0,0,4,3,2,1,0,0,0.231527,5218.28,41.255,25.307,0.932,1
0,-4,0,0,0,0,4,0,0,0,0,0.230392,5221.26,0.0,10.57,2.978,1
1,-5,0,0,0,0,4,-1,0,0,0,0.234146,5250.7,29.445,33.355,29.445,8
0,-4,0,0,0,0,4,0,0,0,0,0.23301,5261.5,40.245,43.223,10.8,3
1,-5,0,0,0,0,4,-1,0,0,1,0.236715,5266.36,45.102,45.102,4.857,2
0,-4,0,0,0,0,4,0,0,0,0,0.235577,5279.92,58.663,29.218,13.561,3
1,-3,0,0,0,0,4,-1,0,1,0,0.239234,5284.2,62.942,22.697,4.279,2
1,-2,0,0,0,0,4,0,0,1,0,0.242857,5299.45,78.189,33.087,15.247,6
1,-1,0,0,0,0,4,1,0,0,0,0.246445,5300.03,78.767,20.104,0.578,0
0,0,0,0,0,0,5,0,0,1,0,0.246445,5305.52,0.0,21.32,5.495,3
1,1,0,0,0,1,5,1,0,0,0,0.246445,5309.81,4.284,10.357,4.284,1
1,2,0,0,0,2,5,2,0,0,0,0.246445,5312.96,7.435,12.93,3.151,1
1,1,0,0,0,3,5,3,1,0,0,0.246445,5314.33,8.81,8.81,1.375,1
0,2,0,0,0,0,6,0,0,0,0,0.245283,5334.35,0.0,24.547,20.021,5
1,1,0,0,0,0,0,-1,0,1,0,0.248826,5338.22,3.863,25.259,3.863,2
0,2,0,0,0,0,0,0,0,0,0,0.247664,5343.85,9.502,29.523,5.639,1
1,1,0,0,0,0,0,-1,0,0,0,0.251163,5385.79,51.44,51.44,41.938,14
0,0,0,0,0,0,0,0,0,0,0,0.25,5386.87,52.519,48.656,1.079,1
0,-1,0,0,0,0,0,-1,0,0,0,0.248848,5391.08,56.728,47.226,4.209,1
0,-2,0,0,0,0,0,0,0,0,0,0.248848,5410.61,0.0,24.821,19.533,4
0,-1,0,0,0,0,0,-1,0,0,0,0.248848,5415.35,4.733,28.475,4.733,2
1,0,1,0,0,0,0,-2,0,0,0,0.248848,5418.8,8.183,27.716,3.45,1
1,1,2,0,0,0,0,-1,0,0,0,0.248848,5419.83,9.216,9.216,1.033,1
1,0,3,0,0,0,0,0,0,1,0,0.248848,5457.2,46.583,41.85,37.367,11
