isWon,        total_diff,        break_pos1,        break_pos2,        break_pos3,        break_pos4,        win_in_set,        cur_diff,         ace,        utc_fore,        utc_back,        break_racial,        dis_total,        dis_lstgame,        dis_lst3pts,        dis_lstpt,        rallycnt
1,-3,0,0,0,0,3,-2,0,0,0,0.285714,1608.98,29.988,30.822,15.258,4
0,-4,0,0,0,0,3,-1,0,0,0,0.28125,1620.7,41.701,41.701,11.713,3
1,-3,0,0,0,0,3,-2,0,0,0,0.292308,1630.33,51.333,36.603,9.632,2
0,-4,0,0,0,0,3,-1,0,0,0,0.287879,1649.56,70.56,40.572,19.227,5
0,-3,0,0,0,0,3,0,0,0,0,0.287879,1651.76,0.0,31.063,2.204,1
0,-4,0,0,0,0,3,1,0,0,0,0.287879,1669.7,17.944,39.375,17.944,4
1,-3,0,0,0,1,3,0,0,0,1,0.287879,1677.57,25.813,28.017,7.869,3
1,-2,0,0,0,2,3,1,0,0,0,0.287879,1691.27,39.509,39.509,13.696,3
1,-1,0,0,0,3,3,2,1,0,0,0.287879,1692.34,40.585,22.641,1.076,1
0,-2,0,0,0,0,4,0,0,0,0,0.283582,1695.8,0.0,18.231,3.459,1
0,-3,0,0,0,0,4,-1,0,0,0,0.279412,1710.41,14.61,19.145,14.61,3
1,-2,0,0,0,0,4,-2,0,0,0,0.289855,1723.89,28.091,31.55,13.481,4
0,-3,0,0,0,0,4,-1,0,0,0,0.285714,1731.35,35.543,35.543,7.452,1
1,-2,0,0,0,0,4,-2,0,0,0,0.295775,1742.02,46.215,31.605,10.672,2
0,-3,0,0,0,0,4,-1,0,0,0,0.291667,1743.13,47.331,19.24,1.116,1
0,-4,0,0,0,0,4,0,0,0,0,0.291667,1759.49,0.0,28.14,16.352,6
1,-3,0,0,0,1,4,-1,0,0,0,0.291667,1770.74,11.251,28.719,11.251,3
0,-4,0,0,0,1,4,0,0,0,0,0.291667,1791.38,31.894,48.246,20.643,6
0,-5,0,0,0,1,4,-1,0,0,0,0.291667,1801.83,42.34,42.34,10.446,4
0,-6,0,0,0,1,4,-2,0,0,0,0.291667,1815.44,55.958,44.707,13.618,2
0,-7,0,0,0,0,4,0,0,0,0,0.287671,1815.44,0.0,24.064,0.0,1
1,-6,0,0,0,0,0,-1,0,0,0,0.297297,1825.23,9.789,23.407,9.789,2
0,-7,0,0,0,0,0,0,0,0,0,0.293333,1830.86,15.419,15.419,5.63,1
1,-6,0,0,0,0,0,-1,0,1,0,0.302632,1871.5,56.055,56.055,40.636,10
0,-7,0,0,0,0,0,0,0,0,0,0.298701,1876.53,61.084,51.295,5.029,1
1,-6,0,0,0,0,0,-1,0,0,1,0.307692,1881.94,66.499,51.08,5.415,2
0,-7,0,0,0,0,0,0,0,0,0,0.303797,1896.09,80.644,24.589,14.145,3
0,-8,0,0,0,0,0,-1,0,0,0,0.3,1907.96,92.52,31.436,11.876,5
0,-9,0,0,0,0,0,0,0,0,0,0.3,1915.8,0.0,33.861,7.84,2
0,-10,0,0,0,0,0,-1,0,0,0,0.3,1922.54,6.734,26.45,6.734,2
0,-11,0,0,0,0,0,-2,0,0,0,0.3,1930.78,14.978,22.818,8.244,2
0,-12,0,0,0,0,0,-3,0,0,0,0.3,1937.53,21.725,21.725,6.747,2
0,-13,0,0,0,0,0,0,0,0,0,0.296296,1942.16,0.0,19.624,4.633,1
0,-14,0,0,0,0,0,-1,0,0,0,0.292683,1983.62,41.461,52.841,41.461,11
1,-13,0,0,0,0,0,-2,0,0,0,0.301205,1992.25,50.083,54.716,8.622,2
1,-12,0,0,0,0,0,-1,0,0,0,0.309524,2001.44,59.275,59.275,9.192,2
0,-13,0,0,0,0,0,0,0,0,0,0.305882,2014.84,72.681,31.22,13.406,3
1,-12,0,0,0,0,0,-1,0,0,0,0.313953,2029.85,87.686,37.603,15.005,4
0,-13,0,0,0,0,0,0,0,0,0,0.310345,2036.02,93.854,34.579,6.168,1
0,-14,0,0,0,0,0,-1,0,0,0,0.306818,2040.74,98.582,25.901,4.728,1
0,-15,0,0,0,0,0,0,0,0,0,0.306818,2070.84,0.0,40.989,30.093,8
0,-16,0,0,0,0,0,-1,0,0,0,0.306818,2081.57,10.734,45.555,10.734,4
1,-15,0,1,0,0,0,-2,0,0,1,0.306818,2088.17,17.335,47.428,6.601,3
1,-14,0,2,0,0,0,-1,0,0,0,0.306818,2096.28,25.439,25.439,8.104,1
1,-13,0,3,0,0,0,0,0,1,0,0.306818,2125.15,54.314,43.58,28.875,5
0,-14,0,3,0,0,0,1,0,0,0,0.306818,2127.55,56.712,39.377,2.398,0
1,-13,0,4,0,0,0,0,0,0,0,0.306818,2140.31,69.474,44.035,12.762,3
1,-12,0,5,0,0,0,1,0,0,0,0.306818,2170.35,99.509,45.195,30.035,11
0,-11,0,0,0,0,1,0,0,0,0,0.303371,2198.5,0.0,70.948,28.151,6
1,-10,0,0,0,0,1,1,0,0,0,0.311111,2207.79,9.291,67.477,9.291,2
0,-11,0,0,0,0,1,2,0,0,0,0.307692,2208.52,10.025,38.176,0.734,1
1,-10,0,0,0,0,1,1,0,0,0,0.315217,2225.33,26.832,26.832,16.807,6
0,-11,0,0,0,0,1,2,0,0,0,0.311828,2233.01,34.514,25.223,7.682,3
0,-12,0,0,0,0,1,1,0,0,0,0.308511,2262.5,64.003,53.978,29.489,5
0,-13,0,0,0,0,1,0,0,0,0,0.305263,2275.12,76.619,49.787,12.616,3
0,-14,0,0,0,0,1,-1,0,0,0,0.302083,2276.59,78.089,43.575,1.47,1
0,-15,0,0,0,0,1,0,0,0,0,0.302083,2283.77,0.0,21.265,7.179,2
0,-16,0,0,0,0,1,-1,0,0,0,0.302083,2301.1,17.338,25.987,17.338,6
1,-15,0,0,1,0,1,-2,0,1,0,0.302083,2317.13,33.361,40.54,16.023,5
0,-16,0,0,1,0,1,-1,0,0,0,0.302083,2329.18,45.417,45.417,12.056,4
1,-15,0,0,2,0,1,-2,0,0,0,0.302083,2346.67,62.902,45.564,17.485,5
0,-16,0,0,2,0,1,-1,0,0,0,0.302083,2370.15,86.382,53.021,23.48,8
0,-17,0,0,0,0,1,0,0,0,0,0.298969,2373.99,0.0,44.809,3.844,1
1,-16,0,0,0,0,1,-1,0,0,0,0.306122,2375.36,1.365,28.689,1.365,0
0,-17,0,0,0,0,1,0,0,0,0,0.30303,2395.02,21.027,24.871,19.662,5
1,-16,0,0,0,0,1,-1,0,0,0,0.31,2409.84,35.85,35.85,14.823,2
0,-17,0,0,0,0,1,0,0,0,0,0.306931,2415.03,41.041,39.676,5.191,1
0,-18,0,0,0,0,1,-1,0,0,0,0.303922,2437.36,63.367,42.34,22.326,5
0,-1,0,0,0,0,0,0,0,0,0,0.300971,2442.69,0.0,32.849,5.332,1
1,0,0,0,0,0,0,-1,0,0,0,0.307692,2452.4,9.708,37.366,9.708,2
1,1,0,0,0,0,0,0,0,0,0,0.314286,2492.2,49.514,54.846,39.806,4
1,2,0,0,0,0,0,1,0,0,0,0.320755,2499.21,56.518,56.518,7.004,2
0,1,0,0,0,0,0,2,0,0,0,0.317757,2502.3,59.606,49.898,3.088,1
0,0,0,0,0,0,0,1,0,0,0,0.314815,2512.62,69.933,20.419,10.327,3
1,1,0,0,0,0,0,0,0,0,0,0.321101,2521.39,78.701,22.183,8.768,2
0,0,0,0,0,0,0,1,0,0,0,0.318182,2556.45,113.764,54.158,35.063,11
0,-1,0,0,0,0,0,0,0,0,0,0.315315,2578.6,135.914,65.981,22.15,3
1,0,0,0,0,0,0,-1,0,0,0,0.321429,2601.25,158.563,79.862,22.649,6
1,1,0,0,0,0,0,0,0,0,0,0.327434,2603.99,161.299,47.535,2.736,0
1,2,0,0,0,0,0,1,0,0,1,0.333333,2618.63,175.943,40.029,14.644,4
0,1,0,0,0,0,1,0,0,0,0,0.333333,2627.72,0.0,26.466,9.086,2
1,2,1,0,0,0,1,-1,0,0,0,0.333333,2644.25,16.526,40.256,16.526,5
1,3,2,0,0,0,1,0,0,0,0,0.333333,2656.05,28.334,37.42,11.808,3
1,4,3,0,0,0,1,1,0,0,0,0.333333,2663.39,35.674,35.674,7.34,1
0,3,3,0,0,0,1,2,0,0,0,0.333333,2668.32,40.605,24.079,4.931,2
1,4,4,0,0,0,1,1,0,0,0,0.333333,2673.13,45.41,17.076,4.805,1
0,3,0,0,0,0,2,0,0,0,0,0.330435,2674.32,0.0,10.931,1.195,1
0,2,0,0,0,0,2,-1,0,0,0,0.327586,2681.58,7.259,13.259,7.259,1
1,3,0,0,0,0,2,-2,0,0,0,0.333333,2688.97,14.646,15.841,7.387,0
0,2,0,0,0,0,2,-1,0,0,0,0.330508,2714.21,39.883,39.883,25.237,5
1,3,0,0,0,0,2,-2,0,0,0,0.336134,2726.08,51.756,44.497,11.873,2
0,2,0,0,0,0,2,-1,0,0,0,0.333333,2733.23,58.904,44.258,7.148,1
0,3,0,0,0,0,2,0,0,0,0,0.333333,2744.32,0.0,30.108,11.087,3
0,2,0,0,0,0,2,1,0,0,0,0.333333,2759.27,14.956,33.191,14.956,4
1,3,0,1,0,0,2,0,0,0,0,0.333333,2769.33,25.019,36.106,10.063,3
1,4,0,2,0,0,2,1,0,0,0,0.333333,2776.65,32.338,32.338,7.319,1
1,5,0,3,0,0,2,2,0,0,0,0.333333,2790.25,45.935,30.979,13.597,5
0,4,0,0,0,0,3,0,0,0,0,0.330579,2795.41,0.0,26.072,5.156,1
1,5,0,0,0,0,3,-1,0,1,0,0.336066,2799.32,3.909,22.662,3.909,2
1,6,0,0,0,0,3,0,0,1,0,0.341463,2813.86,18.45,23.606,14.541,4
1,7,0,0,0,0,3,1,0,0,0,0.346774,2827.98,32.574,32.574,14.124,4
0,6,0,0,0,0,3,2,0,0,0,0.344,2831.51,36.108,32.199,3.534,1
1,7,0,0,0,0,3,1,0,0,0,0.349206,2844.45,49.048,30.598,12.94,2
0,6,0,0,0,0,4,0,0,0,0,0.349206,2851.2,0.0,23.223,6.749,0
1,7,0,0,1,0,4,-1,0,1,0,0.349206,2861.61,10.408,30.097,10.408,3
1,8,0,0,2,0,4,0,1,0,0,0.349206,2862.57,11.371,18.12,0.963,1
1,9,0,0,3,0,4,1,0,1,0,0.349206,2870.27,19.066,19.066,7.695,3
0,8,0,0,3,0,4,2,0,0,0,0.349206,2875.55,24.35,13.942,5.284,2
1,9,0,0,4,0,4,1,0,0,0,0.349206,2891.27,40.064,28.693,15.714,3
0,8,0,0,0,0,5,0,0,0,0,0.346457,2899.25,0.0,28.976,7.978,1
0,7,0,0,0,0,5,-1,0,0,0,0.34375,2903.87,4.625,28.317,4.625,1
0,6,0,0,0,0,5,-2,0,0,0,0.341085,2908.12,8.876,16.854,4.251,1
1,7,0,0,0,0,5,-3,0,0,0,0.346154,2919.38,20.132,20.132,11.256,2
0,6,0,0,0,0,5,-2,0,0,0,0.343511,2920.11,20.864,16.239,0.732,1
0,7,0,0,0,0,5,0,0,1,0,0.343511,2947.88,0.0,39.756,27.768,7
1,8,0,0,0,1,5,1,0,0,0,0.343511,2953.12,5.242,33.742,5.242,1
0,7,0,0,0,1,5,2,0,0,0,0.343511,2957.56,9.681,37.449,4.439,2
0,6,0,0,0,1,5,1,0,0,0,0.343511,2973.93,26.055,26.055,16.374,2
0,5,0,0,0,1,5,0,0,0,0,0.343511,2982.37,34.492,29.25,8.437,2
1,6,0,0,0,2,5,-1,0,1,0,0.343511,2987.89,40.017,30.336,5.525,3
1,7,0,0,0,3,5,0,0,0,0,0.343511,2995.85,47.969,21.914,7.952,1
0,6,0,0,0,3,5,1,0,0,0,0.343511,3000.97,53.092,18.6,5.123,2
1,7,0,0,0,4,5,0,0,0,1,0.343511,3011.97,64.09,24.073,10.998,5
0,6,0,0,0,4,5,1,0,0,0,0.343511,3024.41,76.533,28.564,12.443,4
1,7,0,0,0,5,5,0,0,0,0,0.343511,3065.05,117.17,64.078,40.637,7
1,8,0,0,0,6,5,1,0,0,0,0.343511,3068.59,120.716,56.626,3.546,1
0,9,0,0,0,0,6,0,0,0,0,0.340909,3077.9,0.0,53.491,9.308,2
0,8,0,0,0,0,0,1,0,0,0,0.338346,3099.78,21.877,34.731,21.877,5
0,7,0,0,0,0,0,0,0,0,0,0.335821,3103.17,25.264,34.572,3.387,1
1,8,0,0,0,0,0,-1,0,0,0,0.340741,3129.5,51.595,51.595,26.331,8
0,7,0,0,0,0,0,0,0,0,0,0.338235,3139.76,61.861,39.984,10.266,3
0,6,0,0,0,0,0,-1,0,0,0,0.335766,3151.67,73.77,48.506,11.909,3
0,7,0,0,0,0,0,0,0,0,1,0.335766,3157.41,0.0,27.908,5.733,3
0,6,0,0,0,0,0,1,0,0,0,0.335766,3163.06,5.656,23.298,5.656,2
1,7,1,0,0,0,0,0,0,0,0,0.335766,3167.9,10.498,16.231,4.842,1
1,8,2,0,0,0,0,1,0,0,0,0.335766,3187.8,30.394,30.394,19.896,5
1,9,3,0,0,0,0,2,0,0,0,0.335766,3203.4,45.999,40.343,15.605,5
0,10,0,0,0,0,1,0,0,0,0,0.333333,3218.38,0.0,50.475,14.974,4
0,9,0,0,0,0,1,1,0,0,0,0.330935,3226.13,7.756,38.335,7.756,3
0,8,0,0,0,0,1,0,0,0,0,0.328571,3227.23,8.854,23.828,1.098,1
1,9,0,0,0,0,1,-1,0,1,0,0.333333,3230.34,11.961,11.961,3.107,2
0,8,0,0,0,0,1,0,0,0,0,0.330986,3241.32,22.938,15.182,10.977,3
1,9,0,0,0,0,1,-1,0,0,0,0.335664,3248.88,30.501,21.647,7.563,2
0,8,0,0,0,0,1,0,0,0,0,0.333333,3255.89,37.511,25.55,7.01,1
1,9,0,0,0,0,1,-1,0,0,0,0.337931,3281.16,62.785,39.847,25.274,4
0,8,0,0,0,0,1,0,0,0,0,0.335616,3284.24,65.858,35.357,3.073,1
1,9,0,0,0,0,1,-1,0,1,0,0.340136,3285.61,67.231,29.72,1.373,2
0,8,0,0,0,0,1,0,0,0,0,0.337838,3306.85,88.472,25.687,21.241,5
0,7,0,0,0,0,1,-1,0,0,0,0.33557,3330.59,112.21,46.352,23.738,3
0,8,0,0,0,0,1,0,0,0,0,0.33557,3333.62,0.0,48.011,3.032,1
1,9,0,1,0,0,1,1,0,0,0,0.33557,3349.06,15.443,42.213,15.443,5
1,10,0,2,0,0,1,2,0,0,0,0.33557,3353.96,20.341,23.373,4.898,1
0,9,0,2,0,0,1,3,0,0,0,0.33557,3356.08,22.461,22.461,2.12,0
1,10,0,3,0,0,1,2,0,0,0,0.33557,3369.21,35.59,20.147,13.129,1
0,9,0,0,0,0,2,0,0,0,0,0.333333,3380.39,0.0,26.432,11.183,3
0,8,0,0,0,0,2,-1,0,0,0,0.331126,3383.25,2.861,27.173,2.861,1
0,7,0,0,0,0,2,-2,0,0,0,0.328947,3387.14,6.751,17.934,3.89,1
1,8,0,0,0,0,2,-3,0,0,0,0.333333,3397.7,17.307,17.307,10.556,2
1,9,0,0,0,0,2,-2,0,0,0,0.337662,3406.46,26.063,23.202,8.756,2
1,10,0,0,0,0,2,-1,0,0,0,0.341935,3421.5,41.106,34.355,15.043,4
0,9,0,0,0,0,2,0,0,0,0,0.339744,3424.73,44.335,27.028,3.229,1
0,8,0,0,0,0,2,-1,0,0,0,0.33758,3434.63,54.238,28.175,9.903,3
0,9,0,0,0,0,2,0,0,0,0,0.33758,3449.05,0.0,27.553,14.421,3
1,10,0,0,1,0,2,1,0,0,0,0.33758,3459.41,10.363,34.687,10.363,3
0,9,0,0,1,0,2,2,0,0,0,0.33758,3472.64,23.589,38.01,13.226,4
0,8,0,0,1,0,2,1,0,0,0,0.33758,3525.64,76.59,76.59,53.001,16
1,9,0,0,2,0,2,0,0,0,0,0.33758,3533.65,84.603,74.24,8.013,1
0,8,0,0,2,0,2,1,0,0,0,0.33758,3537.45,88.403,64.814,3.8,2
0,7,0,0,2,0,2,0,0,0,0,0.33758,3540.69,91.64,15.05,3.237,2
1,8,0,0,3,0,2,-1,0,0,0,0.33758,3552.09,103.039,18.436,11.399,3
0,7,0,0,3,0,2,0,0,0,0,0.33758,3570.65,121.603,33.2,18.564,6
1,8,0,0,4,0,2,-1,0,0,0,0.33758,3574.85,125.798,34.158,4.195,1
0,7,0,0,4,0,2,0,0,0,0,0.33758,3581.89,132.835,29.796,7.037,2
0,6,0,0,4,0,2,-1,0,0,0,0.33758,3601.77,152.716,31.113,19.881,2
0,5,0,0,0,0,2,0,0,0,0,0.335443,3612.76,0.0,37.915,10.997,3
0,4,0,0,0,0,2,-1,0,0,0,0.333333,3619.85,7.089,37.967,7.089,1
0,3,0,0,0,0,2,-2,0,0,0,0.33125,3659.32,46.559,57.556,39.47,5
1,4,0,0,0,0,2,-3,0,0,0,0.335404,3665.75,52.989,52.989,6.43,2
1,5,0,0,0,0,2,-2,0,0,0,0.339506,3670.12,57.355,50.266,4.366,2
1,6,0,0,0,0,2,-1,0,0,0,0.343558,3695.79,83.023,36.464,25.668,6
1,7,0,0,0,0,2,0,0,0,0,0.347561,3707.71,94.942,41.953,11.919,4
1,8,0,0,0,0,2,1,0,0,0,0.351515,3724.97,112.201,54.846,17.259,6
0,9,0,0,0,0,3,0,0,0,0,0.351515,3737.09,0.0,41.298,12.12,3
1,10,0,0,0,1,3,1,0,0,0,0.351515,3747.87,10.781,40.16,10.781,1
1,11,0,0,0,2,3,2,0,1,0,0.351515,3757.67,20.582,32.702,9.801,3
1,12,0,0,0,3,3,3,1,0,0,0.351515,3758.52,21.438,21.438,0.856,1
0,13,0,0,0,0,4,0,0,0,0,0.349398,3773.84,0.0,25.969,15.312,4
1,14,0,0,0,0,4,1,0,0,0,0.353293,3792.92,19.08,35.248,19.08,4
1,15,0,0,0,0,4,2,0,0,0,0.357143,3799.95,26.116,41.428,7.036,2
0,14,0,0,0,0,4,3,0,0,0,0.35503,3801.06,27.221,27.221,1.105,1
1,15,0,0,0,0,4,2,0,0,0,0.358824,3818.56,44.721,25.641,17.5,4
0,14,0,0,0,0,5,0,0,0,0,0.358824,3828.05,0.0,28.096,9.491,2
1,15,0,0,0,1,5,-1,0,1,0,0.358824,3834.68,6.636,33.627,6.636,3
1,16,0,0,0,2,5,0,0,1,0,0.358824,3842.18,14.132,23.623,7.496,3
0,15,0,0,0,2,5,1,0,0,0,0.358824,3870.94,42.892,42.892,28.76,10
1,16,0,0,0,3,5,0,0,0,0,0.358824,3872.22,44.174,37.538,1.282,1
0,15,0,0,0,3,5,1,0,0,0,0.358824,3885.97,57.927,43.795,13.753,2
1,16,0,0,0,4,5,0,0,0,0,0.358824,3891.1,63.052,20.16,5.125,3
1,17,0,0,0,5,5,1,0,0,0,0.358824,3895.05,66.998,22.824,3.946,1
0,-1,0,0,0,0,0,0,0,0,0,0.356725,3907.05,0.0,21.076,12.005,3
0,-2,0,0,0,0,0,-1,0,0,0,0.354651,3952.34,45.287,61.238,45.287,11
1,-1,0,0,0,0,0,-2,0,0,1,0.358382,3965.8,58.745,70.75,13.458,4
0,-2,0,0,0,0,0,-1,0,0,0,0.356322,3991.11,84.057,84.057,25.312,5
0,-3,0,0,0,0,0,-2,0,0,0,0.354286,3994.37,87.32,42.033,3.263,1
0,-2,0,0,0,0,0,0,0,1,0,0.354286,4008.09,0.0,42.29,13.715,5
1,-1,1,0,0,0,0,1,1,0,0,0.354286,4008.83,0.743,17.721,0.743,1
0,-2,1,0,0,0,0,2,0,0,0,0.354286,4026.45,18.36,32.075,17.617,6
1,-1,2,0,0,0,0,1,0,0,0,0.354286,4052.87,44.782,44.782,26.422,5
1,0,3,0,0,0,0,2,0,0,0,0.354286,4076.02,67.935,67.192,23.153,7
0,-1,0,0,0,0,1,0,0,0,0,0.352273,4097.06,0.0,70.612,21.037,5
0,-2,0,0,0,0,1,-1,0,0,0,0.350282,4138.59,41.531,85.721,41.531,11
1,-1,0,0,0,0,1,-2,0,0,0,0.353933,4145.26,48.206,69.243,6.675,2
0,-2,0,0,0,0,1,-1,0,0,0,0.351955,4158.89,61.833,61.833,13.627,3
0,-3,0,0,0,0,1,-2,0,0,0,0.35,4172.64,75.58,34.049,13.747,3
0,-2,0,0,0,0,1,0,0,0,1,0.35,4188.27,0.0,43.011,15.637,5
1,-1,0,1,0,0,1,1,0,1,0,0.35,4198.44,10.164,39.548,10.164,3
0,-2,0,1,0,0,1,2,0,0,0,0.35,4207.24,18.963,34.6,8.799,2
1,-1,0,2,0,0,1,1,0,0,0,0.35,4210.18,21.905,21.905,2.942,1
0,-2,0,2,0,0,1,2,0,0,0,0.35,4239.14,50.869,40.705,28.964,8
1,-1,0,3,0,0,1,1,0,0,0,0.35,4243.16,54.885,35.922,4.016,1
0,0,0,0,0,0,2,0,0,0,0,0.348066,4269.78,0.0,59.602,26.622,8
1,1,0,0,0,0,2,1,0,0,0,0.351648,4290.4,20.62,51.258,20.62,6
1,2,0,0,0,0,2,2,0,0,0,0.355191,4314.61,44.828,71.45,24.208,6
1,3,0,0,0,0,2,3,0,1,0,0.358696,4329.29,59.506,59.506,14.678,4
0,2,0,0,0,0,3,0,0,0,0,0.358696,4337.75,0.0,47.353,8.467,2
0,1,0,0,0,0,3,-1,0,0,0,0.358696,4351.03,13.275,36.42,13.275,0
1,2,0,0,1,0,3,-2,1,0,0,0.358696,4352.92,15.163,23.63,1.888,1
1,3,0,0,2,0,3,-1,0,1,0,0.358696,4377.96,40.208,40.208,25.045,7
0,2,0,0,2,0,3,0,0,0,0,0.358696,4380.05,42.295,29.02,2.087,0
1,3,0,0,3,0,3,-1,0,0,0,0.358696,4393.99,56.24,41.077,13.945,3
0,2,0,0,3,0,3,0,0,0,0,0.358696,4404.35,66.593,26.385,10.353,2
0,1,0,0,3,0,3,-1,0,0,0,0.358696,4411.13,73.379,31.084,6.786,2
0,2,0,0,0,0,3,0,0,0,0,0.356757,4419.28,0.0,25.29,8.151,2
1,3,0,0,0,0,3,1,0,0,0,0.360215,4432.85,13.57,28.507,13.57,2
1,4,0,0,0,0,3,2,0,0,0,0.363636,4474.35,55.068,63.219,41.498,12
0,3,0,0,0,0,3,3,0,0,0,0.361702,4499.48,80.199,80.199,25.131,7
1,4,0,0,0,0,3,2,0,0,0,0.365079,4506.65,87.368,73.798,7.169,2
0,5,0,0,0,0,4,0,0,0,0,0.365079,4516.61,0.0,42.261,9.961,3
1,6,0,0,0,1,4,1,0,0,0,0.365079,4518.74,2.128,19.258,2.128,1
1,7,0,0,0,2,4,2,0,0,0,0.365079,4525.53,8.913,18.874,6.785,1
1,8,0,0,0,3,4,3,0,0,0,0.365079,4536.05,19.434,19.434,10.521,3
0,7,0,0,0,0,5,0,0,0,0,0.363158,4584.58,0.0,65.837,48.531,11
0,6,0,0,0,0,5,-1,0,0,0,0.361257,4600.62,16.04,75.092,16.04,5
1,7,0,0,0,0,5,-2,0,1,0,0.364583,4617.93,33.348,81.879,17.308,4
0,6,0,0,0,0,5,-1,0,0,0,0.362694,4637.07,52.489,52.489,19.141,5
1,7,0,0,0,0,5,-2,0,1,0,0.365979,4654.48,69.899,53.859,17.41,6
1,8,0,0,0,0,5,-1,0,0,0,0.369231,4671.24,86.659,53.311,16.76,4
1,9,0,0,0,0,5,0,0,1,0,0.372449,4698.88,114.297,61.808,27.638,6
1,10,0,0,0,0,5,1,0,0,0,0.375635,4708.16,123.58,53.681,9.283,2
0,11,0,0,0,0,6,0,0,0,0,0.375635,4721.12,0.0,49.878,12.957,3
1,12,1,0,0,0,0,1,0,1,0,0.375635,4727.43,6.314,28.554,6.314,3
0,11,1,0,0,0,0,2,0,0,0,0.375635,4743.95,22.834,35.791,16.52,4
1,12,2,0,0,0,0,1,0,0,0,0.375635,4746.77,25.654,25.654,2.82,1
1,13,3,0,0,0,0,2,0,0,0,0.375635,4764.15,43.036,36.722,17.382,3
0,12,0,0,0,0,1,0,0,0,0,0.373737,4781.3,0.0,37.348,17.146,3
1,13,0,0,0,0,1,-1,0,0,0,0.376884,4811.85,30.553,65.081,30.553,10
0,12,0,0,0,0,1,0,0,0,0,0.375,4834.37,53.068,70.214,22.515,3
1,13,0,0,0,0,1,-1,0,0,0,0.378109,4881.05,99.749,99.749,46.681,12
1,14,0,0,0,0,1,0,0,0,0,0.381188,4891.5,110.207,79.654,10.458,2
0,13,0,0,0,0,1,1,0,0,0,0.37931,4904.54,123.247,70.179,13.04,5
1,14,0,0,0,0,1,0,0,1,0,0.382353,4936.77,155.473,55.724,32.226,6
1,15,0,0,0,0,1,1,0,0,0,0.385366,4951.65,170.357,60.15,14.884,4
0,16,0,0,0,0,2,0,0,0,0,0.385366,4956.99,0.0,52.442,5.332,1
1,17,0,1,0,0,2,1,0,0,1,0.385366,4975.61,18.625,38.841,18.625,5
1,18,0,2,0,0,2,2,0,0,0,0.385366,4985.37,28.387,33.719,9.762,1
1,19,0,3,0,0,2,3,0,0,0,0.385366,4989.56,32.57,32.57,4.183,1
0,18,0,0,0,0,3,0,0,0,0,0.383495,5001.39,0.0,25.782,11.837,3
0,17,0,0,0,0,3,-1,0,0,0,0.381643,5007.46,6.064,22.084,6.064,1
1,18,0,0,0,0,3,-2,0,1,0,0.384615,5026.02,24.625,36.462,18.561,4
0,17,0,0,0,0,3,-1,0,0,0,0.382775,5071.21,69.819,69.819,45.194,7
1,18,0,0,0,0,3,-2,0,0,0,0.385714,5086.02,84.628,78.564,14.809,4
1,19,0,0,0,0,3,-1,0,1,0,0.388626,5102.0,100.608,75.983,15.98,6
1,20,0,0,0,0,3,0,0,0,0,0.391509,5117.86,116.468,46.649,15.86,4
0,19,0,0,0,0,3,1,0,0,0,0.389671,5146.74,145.348,60.72,28.88,7
1,20,0,0,0,0,3,0,0,0,1,0.392523,5184.4,183.01,82.402,37.662,8
0,19,0,0,0,0,3,1,0,0,0,0.390698,5214.86,213.465,96.997,30.455,7
0,18,0,0,0,0,3,0,0,0,0,0.388889,5229.53,228.134,82.786,14.669,3
1,19,0,0,0,0,3,-1,0,0,1,0.391705,5232.93,231.54,48.53,3.406,2
1,20,0,0,0,0,3,0,0,0,0,0.394495,5264.71,263.312,49.847,31.772,8
0,19,0,0,0,0,3,1,0,0,0,0.392694,5267.96,266.562,38.428,3.25,1
1,20,0,0,0,0,3,0,0,0,0,0.395455,5280.86,279.47,47.93,12.908,2
1,21,0,0,0,0,3,1,0,0,0,0.39819,5303.78,302.384,39.072,22.914,6
0,22,0,0,0,0,4,0,0,0,0,0.39819,5308.55,0.0,40.598,4.776,1
1,23,0,0,1,0,4,1,0,0,0,0.39819,5322.92,14.363,42.053,14.363,3
1,24,0,0,2,0,4,2,0,0,0,0.39819,5327.74,19.182,23.958,4.819,1
0,23,0,0,2,0,4,3,0,0,0,0.39819,5332.68,24.128,24.128,4.946,2
0,22,0,0,2,0,4,2,0,0,0,0.39819,5376.14,67.585,53.222,43.457,10
0,21,0,0,2,0,4,1,0,0,0,0.39819,5377.14,68.582,49.4,0.997,0
1,22,0,0,3,0,4,0,0,1,0,0.39819,5422.08,113.531,89.403,44.949,13
0,21,0,0,3,0,4,1,0,0,0,0.39819,5429.17,120.62,53.035,7.089,2
1,22,0,0,4,0,4,0,0,0,1,0.39819,5444.71,136.156,67.574,15.536,5
0,21,0,0,4,0,4,1,0,0,0,0.39819,5446.28,137.723,24.192,1.567,0
0,20,0,0,4,0,4,0,0,0,0,0.39819,5480.52,171.962,51.342,34.239,8
1,21,0,0,5,0,4,-1,1,0,0,0.39819,5481.72,173.17,37.014,1.208,1
0,20,0,0,5,0,4,0,0,0,0,0.39819,5515.52,206.971,69.248,33.801,10
0,19,0,0,5,0,4,-1,0,0,0,0.39819,5530.92,222.367,50.405,15.396,4
0,18,0,0,0,0,4,0,0,0,0,0.396396,5550.37,0.0,68.647,19.45,5
